Time,Action,Indoor_Temperature,Ambient_Temperature,Solar_Radiation,Set_Heat_Temperature,Set_Cool_Temperature,Cop,Heat_Pump_Power,Emission_circuit_pump_electrical_power,Electrical_power_heat_pump_evaporator_fan,Occupants,Occupancy_Gain,Q_Heat_PumpreaQHeaPumCon_y,reaQHeaPumEva_y,Q_Heat_Pump,reaQHeaPumCon_y
38.66666667,0,22.99468464,1.6,113.0577723,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
38.70833333,0.168438452,22.71938478,0.6,28.543379,15,30,2.032132927,1419.671061,20.49864428,510.2040816,0,0,,-1465.289248,2932.184965,2884.960308
38.75,0.260205074,22.40778677,1.5,0,15,30,2.435666749,1607.067698,20.49864428,510.2040816,0,0,,-2307.213657,3933.953976,3914.281356
38.79166667,0.030737743,22.0352099,0.9,0,15,30,1.245644342,1153.390412,20.49864428,510.2040816,0,0,,-283.3238291,1656.040535,1436.714241
38.83333333,0.154930034,21.72496432,0.4,0,21,24,1.981982767,1387.571541,20.49864428,510.2040816,5,219,,-1362.571342,2839.219287,2750.142882
38.875,0.258345226,21.53908882,-1,0,21,24,2.320232386,1573.724406,20.49864428,510.2040816,5,219,,-2077.681927,3683.804587,3651.406333
38.91666667,0.653637059,21.5652901,0,0,21,24,3.105791376,2367.737417,20.49864428,510.2040816,5,219,,-4985.961033,7147.79969,7353.698449
38.95833333,0.6449033,21.6882462,-0.4,0,21,24,3.028660633,2356.371401,20.49864428,510.2040816,5,219,,-4780.2779,7032.129348,7136.649301
39,0.270584599,21.65171818,-0.7,0,21,24,2.342384679,1608.555738,20.49864428,510.2040816,5,219,,-2159.300578,3916.979769,3767.856317
39.04166667,0.282760608,21.47597413,-1,0,21,24,2.373140232,1625.974199,20.49864428,510.2040816,5,219,,-2232.690589,3958.980777,3858.664788
39.08333333,0.341341958,21.32861277,-1.5,0,21,24,2.504308166,1730.925172,20.49864428,510.2040816,5,219,,-2603.84487,4391.552588,4334.770042
39.125,0.723795743,21.34570548,-1.7,0,21,24,3.009710545,2479.560234,20.49864428,510.2040816,5,219,,-4983.19835,7315.760546,7462.758585
39.16666667,0.718098173,21.47290437,-1.5,0,21,24,2.991596574,2484.990233,20.49864428,510.2040816,5,219,,-4949.098035,7344.147485,7434.088268
39.20833333,0.342365209,21.48159623,-0.8,0,21,24,2.52292551,1748.712001,20.49864428,510.2040816,5,219,,-2663.158115,4545.0911,4411.870116
39.25,0.339467924,21.37529081,-1,0,21,24,2.516348508,1737.122056,20.49864428,510.2040816,5,219,,-2634.082438,4467.165721,4371.204494
39.29166667,0.374903063,21.26546241,-1,0,21,24,2.605878751,1803.235998,20.49864428,510.2040816,5,219,,-2895.778372,4756.154777,4699.01437
39.33333333,0.744845864,21.22283581,-2.9,0,21,24,2.917890402,2498.923901,20.49864428,510.2040816,5,219,,-4792.662164,7199.311278,7291.586064
39.375,0.759054732,21.27464495,-2.8,0,21,24,2.912156279,2538.033321,20.49864428,510.2040816,5,219,,-4853.116353,7323.461663,7391.149675
39.41666667,0.408451685,21.28432896,-1.7,0,21,24,2.602015917,1866.924778,20.49864428,510.2040816,5,219,,-2990.84321,4973.603007,4857.767988
39.45833333,0.40522368,21.27637837,-1.2,0,21,24,2.642691159,1863.251414,20.49864428,510.2040816,5,219,,-3060.746624,4994.080356,4923.998038
39.5,0.407873876,21.27746657,-1.2,0,21,24,2.654349423,1866.259925,20.49864428,510.2040816,5,219,,-3087.446029,5003.99929,4953.705954
39.54166667,0.740844476,21.47726162,-0.8,0.751677852,21,24,3.072834892,2543.216025,20.49864428,510.2040816,5,219,,-5271.666913,7657.538069,7814.882938
39.58333333,0.674246126,21.7815062,-0.4,2.540551877,21,24,3.024376551,2428.050543,20.49864428,510.2040816,5,219,,-4915.288585,7256.463561,7343.339128
39.625,0.239497935,21.917329,-0.2,78.91112848,21,24,2.257844081,1555.646158,20.49864428,510.2040816,5,219,,-1956.760311,3682.197396,3512.406469
39.66666667,0.194223666,22.17875254,0.2,116.2061245,21,24,2.121486398,1467.558577,20.49864428,510.2040816,5,219,,-1645.846982,3190.925796,3113.405559
39.70833333,0.107082486,22.2431309,2.1,69.85489777,21,24,1.780059449,1304.953785,20.49864428,510.2040816,5,219,,-1017.941531,2436.607421,2322.895316
39.75,0.418956368,22.20816534,1.1,24.73561947,21,24,2.828811886,1921.583761,20.49864428,510.2040816,5,219,,-3514.215224,5337.934241,5435.798985
39.79166667,0.430611554,21.94761505,0.5,0,21,24,2.797312455,1940.542423,20.49864428,510.2040816,5,219,,-3487.761067,5423.339787,5428.30349
39.83333333,0.184128318,21.73327791,0,0,21,24,2.075185204,1445.990303,20.49864428,510.2040816,5,219,,-1554.707379,3177.637089,3000.697682
39.875,0.255574029,21.51002183,-0.4,0,21,24,2.328031325,1577.841088,20.49864428,510.2040816,5,219,,-2095.422391,3764.814813,3673.263478
39.91666667,0.329992722,21.3856523,0.2,0,21,24,2.587204242,1726.146011,20.49864428,510.2040816,5,219,,-2739.746271,4493.435998,4465.892281
39.95833333,0.704782568,21.41174873,-0.6,0,21,24,3.080155814,2467.029423,20.49864428,510.2040816,5,219,,-5131.805597,7438.866612,7598.83502
40,0.696083757,21.5474906,-0.2,0,21,24,3.072295605,2471.592965,20.49864428,510.2040816,5,219,,-5121.871237,7491.29069,7593.464202
40.04166667,0.317503134,21.55607123,0.1,0,21,24,2.514150509,1710.185976,20.49864428,510.2040816,5,219,,-2589.478967,4443.435836,4299.664942
40.08333333,0.314642924,21.45125327,0,0,21,24,2.514219525,1699.72496,20.49864428,510.2040816,5,219,,-2573.756722,4374.248995,4273.481682
40.125,0.349582243,21.32404862,-0.4,0,21,24,2.586398071,1761.421013,20.49864428,510.2040816,5,219,,-2794.314897,4621.719262,4555.73591
40.16666667,0.725317125,21.29894594,-1.2,0,21,24,3.037780883,2499.540263,20.49864428,510.2040816,5,219,,-5093.515362,7464.281022,7593.055625
40.20833333,0.733684686,21.38627864,-1.3,0,21,24,3.008355344,2525.882266,20.49864428,510.2040816,5,219,,-5072.869146,7524.505949,7598.751411
40.25,0.371240454,21.3511894,-1.4,0,21,24,2.543702712,1799.961584,20.49864428,510.2040816,5,219,,-2778.605578,4726.548876,4578.567162
40.29166667,0.382936866,21.15891835,-3.1,0,21,24,2.46920373,1798.203332,20.49864428,510.2040816,5,219,,-2641.927043,4562.592321,4440.130375
40.33333333,0.447027217,21.04913898,-1.9,0,21,24,2.68029285,1931.49586,20.49864428,510.2040816,5,219,,-3245.478684,5217.307447,5176.974544
40.375,0.816953673,21.09861105,-1.8,0,21,24,3.043123135,2671.419474,20.49864428,510.2040816,5,219,,-5458.03893,7982.912163,8129.458405
40.41666667,0.800462983,21.247298,-1.9,0,21,24,2.996388057,2649.273106,20.49864428,510.2040816,5,219,,-5288.977189,7861.367587,7938.250294
40.45833333,0.417567332,21.34159518,-0.6,0,21,24,2.685815211,1902.16044,20.49864428,510.2040816,5,219,,-3206.691004,5224.080675,5108.851444
40.5,0.38613494,21.31405654,-1.1,19.41886792,21,24,2.603175733,1829.644226,20.49864428,510.2040816,5,219,,-2933.241223,4859.67193,4762.885449
40.54166667,0.395314487,21.63201431,-0.3,169.8707004,21,24,2.682186902,1855.67037,20.49864428,510.2040816,5,219,,-3121.584391,4973.101531,4977.254761
40.58333333,0.622661898,22.33569456,0.2,252.2040214,21,24,3.025211314,2333.284724,20.49864428,510.2040816,5,219,,-4725.39462,6823.919384,7058.679344
40.625,0.388101815,22.85667806,1.5,237.4428509,21,24,2.737837408,1879.874786,20.49864428,510.2040816,5,219,,-3266.916725,5079.175866,5146.79151
40.66666667,0,22.87494465,2,192.6987268,21,24,1,0,0,0,5,219,,0,0,-1.73E-12
40.70833333,0,22.59987899,2.1,56.36483254,21,24,1,0,0,0,5,219,,0,0,-1.73E-12
40.75,0,22.04955468,1.9,0,21,24,1,0,0,0,5,219,,0,0,-1.73E-12
40.79166667,0.483481772,21.79225229,1.2,0,21,24,2.985990159,2043.957322,20.49864428,510.2040816,5,219,,-4059.279126,5956.0355,6103.236448
40.83333333,0.569249237,21.74924048,-0.4,0,21,24,2.96001706,2199.649315,20.49864428,510.2040816,5,219,,-4311.350183,6425.365374,6510.999498
40.875,0.250253174,21.58055491,-1.7,0,21,24,2.229970538,1559.854436,20.49864428,510.2040816,5,219,,-1918.574999,3627.607465,3478.429435
40.91666667,0.306481697,21.43111906,-1,0,21,24,2.444427964,1669.55428,20.49864428,510.2040816,5,219,,-2411.55089,4145.137316,4081.10517
40.95833333,0.356293647,21.37218768,0,0,21,24,2.63938656,1775.436577,20.49864428,510.2040816,5,219,,-2910.626864,4702.289937,4686.063441
41,0.709270772,21.37165403,-1.7,0,21,24,2.996591985,2452.346947,20.49864428,510.2040816,5,219,,-4896.336257,7225.085368,7348.683204
41.04166667,0.709448658,21.41236311,-2.4,0,21,24,2.914441921,2447.914676,20.49864428,510.2040816,5,219,,-4686.390475,7077.313161,7134.305151
41.08333333,0.362545631,21.34060601,-2.6,0,21,24,2.4532741,1767.568101,20.49864428,510.2040816,5,219,,-2568.760941,4481.914087,4336.329042
41.125,0.386464664,21.20879566,-2.6,0,21,24,2.516208447,1808.50479,20.49864428,510.2040816,5,219,,-2742.07024,4639.740978,4550.575029
41.16666667,0.430401446,21.08290067,-2.6,0,21,24,2.60598334,1889.225979,20.49864428,510.2040816,5,219,,-3034.065449,4975.192561,4923.291428
41.20833333,0.805699778,21.11251331,-2.6,0,21,24,2.980206451,2625.004202,20.49864428,510.2040816,5,219,,-5198.050253,7686.084785,7823.054455
41.25,0.795828896,21.26365908,-1.5,0,21,24,3.033908748,2645.686577,20.49864428,510.2040816,5,219,,-5381.085075,7917.819417,8026.771652
41.29166667,0.412113639,21.29426324,-1.2,0,15,30,2.638464364,1882.448587,20.49864428,510.2040816,5,219,,-3084.324927,5094.673109,4966.773514
41.33333333,0.401912253,21.12917711,-1.3,0,15,30,2.626466675,1856.621282,20.49864428,510.2040816,0,0,,-3019.732643,4974.684963,4876.353925
41.375,0.456940964,21.03196681,-1.4,0,15,30,2.727614947,1959.597937,20.49864428,510.2040816,0,0,,-3385.430685,5395.145948,5345.028622
41.41666667,0.822677731,21.15159134,-0.5,64.22874365,15,30,3.141923029,2720.64862,20.49864428,510.2040816,0,0,,-5827.419932,8368.967686,8548.068552
41.45833333,0.782802887,21.76712365,-1,302.8692293,15,30,3.038886631,2644.075356,20.49864428,510.2040816,0,0,,-5390.969895,7877.631516,8035.045251
41.5,0.244292115,22.56070107,0.4,437.8596541,15,30,2.287650401,1574.726872,20.49864428,510.2040816,0,0,,-2027.697688,3640.345023,3602.42456
41.54166667,0,22.91419253,0.9,401.081166,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
41.58333333,0,23.02303356,1.2,374.3862069,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
41.625,0.158988815,23.19765308,1.5,301.7170455,15,30,2.020811607,1407.603759,20.49864428,510.2040816,0,0,,-1436.898254,2770.54515,2844.502013
41.66666667,0.100782306,23.15540262,1.5,193.5019419,15,30,1.713822146,1292.724903,20.49864428,510.2040816,0,0,,-922.7756648,2261.257328,2215.500568
41.70833333,0,22.93839393,1.5,86.57476266,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
41.75,0,22.47596285,1.1,3.78125,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
41.79166667,0.008012384,21.77499671,-0.7,0,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
41.83333333,0.575001097,21.62147717,0.3,0,21,24,3.073845774,2203.990044,20.49864428,510.2040816,5,219,,-4570.735438,6538.917328,6774.725483
41.875,0.626174276,21.77648686,-0.2,0,21,24,3.048718051,2314.091816,20.49864428,510.2040816,5,219,,-4740.921675,6906.622652,7055.013491
41.91666667,0.241171048,21.72357436,-1.2,0,21,24,2.230827108,1545.911635,20.49864428,510.2040816,5,219,,-1902.749948,3586.451969,3448.661583
41.95833333,0.258808545,21.49667128,-2.1,0,21,24,2.246524831,1569.534469,20.49864428,510.2040816,5,219,,-1956.463689,3622.822081,3525.998159
42,0.334442905,21.33720187,-2,0,21,24,2.463365863,1710.296443,20.49864428,510.2040816,5,219,,-2502.78943,4251.578336,4213.085873
42.04166667,0.720932712,21.31838653,-2.6,0,21,24,2.946216571,2449.882825,20.49864428,510.2040816,5,219,,-4768.00255,7078.093832,7217.885375
42.08333333,0.727204491,21.33466886,-4.2,0,21,24,2.792998076,2439.403319,20.49864428,510.2040816,5,219,,-4373.845459,6774.241987,6813.248778
42.125,0.388443713,21.25734606,-3.8,0,21,24,2.432079996,1800.842391,20.49864428,510.2040816,5,219,,-2578.950363,4508.485597,4379.792754
42.16666667,0.41421798,21.05658457,-4.8,0,21,24,2.421598989,1832.873298,20.49864428,510.2040816,5,219,,-2605.610827,4536.600381,4438.484125
42.20833333,0.481138478,20.92859046,-4.2,0,21,24,2.577697983,1960.799536,20.49864428,510.2040816,5,219,,-3093.549474,5093.711985,5054.349011
42.25,0.857136515,20.91556081,-4.9,0,21,24,2.824749264,2663.954931,20.49864428,510.2040816,5,219,,-4861.049799,7417.971115,7525.00473
42.29166667,0.86147973,20.9609809,-4.9,0,15,30,2.802959565,2684.10935,20.49864428,510.2040816,5,219,,-4839.340626,7464.872721,7523.449976
42.33333333,0.513006365,20.78794529,-5.8,0,15,30,2.47303352,2007.576084,20.49864428,510.2040816,0,0,,-2957.226865,5110.979037,4964.802949
42.375,0.570684903,20.57999804,-7.2,0,15,30,2.442545187,2085.995534,20.49864428,510.2040816,0,0,,-3009.142818,5205.414564,5095.138352
42.41666667,0.640000654,20.4232763,-9,68.99179293,15,30,2.365039969,2175.57148,20.49864428,510.2040816,0,0,,-2969.742026,5233.810032,5145.313505
42.45833333,1,20.93719234,-7.3,379.8151378,15,30,2.666830961,2866.313484,20.49864428,510.2040816,0,0,,-4777.660058,7424.253489,7643.973542
42.5,0.854269222,22.11466866,-5.3,626.090883,15,30,2.735981654,2673.265702,20.49864428,510.2040816,0,0,,-4640.740215,7007.25301,7314.005917
42.54166667,0.128443781,23.12295791,-3.8,724.1213395,15,30,1.662672869,1329.717748,20.49864428,510.2040816,0,0,,-881.1678754,2196.508281,2210.885624
42.58333333,0,23.71132996,-2.3,754.2108815,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
42.625,0,24.04955882,-1.7,723.1517055,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
42.66666667,0,24.13226296,0.2,653.1085195,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
42.70833333,0,23.78098179,-0.1,427.7733457,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
42.75,0,23.24000192,-0.9,107.7363946,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
42.79166667,0,22.42021096,-2.1,0,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
42.83333333,0.026596347,21.90392546,-2.7,0,21,24,1.182306613,1141.998365,20.49864428,510.2040816,5,219,,-208.1938544,1510.646967,1350.192219
42.875,0.532024848,21.72914494,-3.3,0,21,24,2.733967493,2062.47917,20.49864428,510.2040816,5,219,,-3576.271836,5505.182479,5638.751006
42.91666667,0.59028502,21.67649546,-3.8,0,21,24,2.738214674,2173.299483,20.49864428,510.2040816,5,219,,-3777.661053,5872.653045,5950.960536
42.95833333,0.274501514,21.54648964,-3.9,0,21,24,2.18460855,1585.392903,20.49864428,510.2040816,5,219,,-1878.069988,3583.719571,3463.462891
43,0.317836786,21.32820641,-5.1,0,21,24,2.228039225,1651.058175,20.49864428,510.2040816,5,219,,-2027.564202,3763.593702,3678.622377
43.04166667,0.390597864,21.16024612,-4.9,0,21,24,2.395197907,1781.755833,20.49864428,510.2040816,5,219,,-2485.902009,4305.528703,4267.657842
43.08333333,0.779917959,21.07439971,-6.2,0,21,24,2.69750167,2478.177476,20.49864428,510.2040816,5,219,,-4206.710405,6587.629361,6684.887881
43.125,0.808533428,21.04882867,-6.4,0,21,24,2.673497011,2537.032132,20.49864428,510.2040816,5,219,,-4245.715691,6727.613122,6782.747823
43.16666667,0.483723778,20.95979158,-6.5,0,21,24,2.397904802,1939.177892,20.49864428,510.2040816,5,219,,-2710.786086,4760.657332,4649.963978
43.20833333,0.513402807,20.77492101,-7.3,0,21,24,2.384983686,1977.504812,20.49864428,510.2040816,5,219,,-2738.811903,4802.445771,4716.316716
43.25,0.575026331,20.61781631,-7.7,0,21,24,2.42628068,2077.786911,20.49864428,510.2040816,5,219,,-2963.507329,5097.771272,5041.29424
43.29166667,0.960727897,20.55651803,-8,0,15,30,2.609279988,2771.254023,20.49864428,510.2040816,5,219,,-4459.72364,7148.977912,7230.977664
43.33333333,0.981160657,20.48718228,-7.8,0,15,30,2.613854133,2824.228964,20.49864428,510.2040816,0,0,,-4557.893587,7335.242879,7382.122551
43.375,0.670939239,20.34386351,-9.1,5.832006369,15,30,2.366134098,2233.489224,20.49864428,510.2040816,0,0,,-3051.245787,5410.58226,5284.735012
43.41666667,0.718712163,20.33021528,-8.3,100.1644222,15,30,2.477765903,2325.585919,20.49864428,510.2040816,0,0,,-3436.671575,5794.530721,5762.257494
43.45833333,0.723261572,20.86718281,-7,404.0545918,15,30,2.585447082,2361.135712,20.49864428,510.2040816,0,0,,-3743.455724,6002.587698,6104.591436
43.5,0.877605731,21.97903626,-6,641.5149137,15,30,2.698607732,2695.00717,20.49864428,510.2040816,0,0,,-4577.760017,6949.347433,7272.767187
43.54166667,0.506987915,23.0895509,-4.8,728.1733297,15,30,2.474234875,2033.875943,20.49864428,510.2040816,0,0,,-2998.410846,4821.814843,5032.286789
43.58333333,0,23.80932375,-2.9,769.9007362,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
43.625,0,24.1042268,-2,704.4287251,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
43.66666667,0,24.03376122,-1.4,604.0146082,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
43.70833333,0,23.70022711,-0.9,424.4583333,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
43.75,0,23.1580271,-1.6,106.4583333,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
43.79166667,0,22.36357198,-1.7,0,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
43.83333333,0.045476005,21.89859991,-2.1,0,21,24,1.310103086,1176.493571,20.49864428,510.2040816,5,219,,-364.8342871,1700.258641,1541.327858
43.875,0.200466697,21.63261089,-3.3,0,21,24,2.009739151,1449.760764,20.49864428,510.2040816,5,219,,-1463.880203,2961.067186,2913.640967
43.91666667,0.622463037,21.5323052,-3.2,0,21,24,2.84317511,2235.46133,20.49864428,510.2040816,5,219,,-4120.346683,6193.226306,6355.808013
43.95833333,0.655898266,21.53813715,-3.9,0,21,24,2.787290923,2298.094001,20.49864428,510.2040816,5,219,,-4107.362549,6320.548851,6405.45655
44,0.320620951,21.43721375,-3.9,0,21,24,2.295919173,1670.672991,20.49864428,510.2040816,5,219,,-2165.05716,3952.219014,3835.730151
44.04166667,0.354262082,21.2666293,-4.4,0,21,24,2.347418404,1724.495025,20.49864428,510.2040816,5,219,,-2323.616334,4125.322184,4048.111359
44.08333333,0.411123568,21.08747554,-5.5,0,21,24,2.384596257,1813.731479,20.49864428,510.2040816,5,219,,-2511.285817,4383.792946,4325.017296
44.125,0.804174818,21.0347476,-4.9,0,21,24,2.816140729,2554.835302,20.49864428,510.2040816,5,219,,-4639.940447,7061.985876,7194.775748
44.16666667,0.821750799,21.0699456,-5.6,0,21,24,2.738855263,2584.781929,20.49864428,510.2040816,5,219,,-4494.561661,7023.532321,7079.34359
44.20833333,0.476684801,20.96880119,-6,0,21,24,2.419924209,1935.241713,20.49864428,510.2040816,5,219,,-2747.896559,4808.055709,4683.138272
44.25,0.510399605,20.79767987,-6.6,0,21,24,2.430259084,1983.377038,20.49864428,510.2040816,5,219,,-2836.743026,4907.728879,4820.120064
44.29166667,0.567440043,20.65772806,-6.7,0,15,30,2.493484461,2081.152048,20.49864428,510.2040816,5,219,,-3108.168244,5240.792658,5189.320293
44.33333333,0.947423981,20.51518111,-7.2,0,15,30,2.668837401,2770.891788,20.49864428,510.2040816,0,0,,-4624.16785,7314.766875,7395.059638
44.375,0.994939629,20.5525721,-6.6,17.12026066,15,30,2.713816716,2887.287003,20.49864428,510.2040816,0,0,,-4948.28073,7759.18294,7835.567733
44.41666667,0.649142634,20.68050619,-6.2,129.8498721,15,30,2.578600137,2249.028894,20.49864428,510.2040816,0,0,,-3550.317321,5857.491343,5799.346215
44.45833333,0.606497936,21.24441343,-4.7,415.2133535,15,30,2.660342036,2196.007265,20.49864428,510.2040816,0,0,,-3646.123174,5764.318457,5842.130439
44.5,0.418528855,22.30458616,-3.4,652.3310769,15,30,2.491809965,1867.823318,20.49864428,510.2040816,0,0,,-2786.437439,4495.635339,4654.260757
44.54166667,0.39847128,23.45471155,-0.6,743.4594629,15,30,2.610769669,1875.139806,20.49864428,510.2040816,0,0,,-3020.418326,4620.578645,4895.558132
44.58333333,0.015096149,24.36029689,2.3,745.2804602,15,30,1.126900951,1125.384066,20.49864428,510.2040816,0,0,,-142.8123086,1242.559668,1268.196375
44.625,0,24.7607222,2.9,703.6618252,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
44.66666667,0,24.75041371,4.3,408.8336887,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
44.70833333,0,23.95665014,1.1,31.25,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
44.75,0,23.2116561,0.8,0,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
44.79166667,0.096114634,22.63648201,-0.6,0,15,30,1.633422869,1274.861827,20.49864428,510.2040816,0,0,,-807.5266363,2205.650997,2082.388463
44.83333333,0,22.18019567,0.1,0,21,24,1,0,0,0,5,219,,0,0,-1.73E-12
44.875,0.106601443,21.9519356,0.4,0,21,24,1.738118003,1294.167498,20.49864428,510.2040816,5,219,,-955.2483289,2309.650482,2249.415827
44.91666667,0.182688135,21.80349017,0.9,0,21,24,2.141408931,1440.800569,20.49864428,510.2040816,5,219,,-1644.542637,3095.537987,3085.343206
44.95833333,0.565503276,21.83243487,0.8,0,21,24,3.082782497,2200.527254,20.49864428,510.2040816,5,219,,-4583.219649,6574.662065,6783.746903
45,0.555855042,21.88468017,-0.7,0,21,24,2.921621929,2166.264202,20.49864428,510.2040816,5,219,,-4162.740795,6243.30821,6329.004996
45.04166667,0.20510661,21.81657084,-0.7,0,21,24,2.128214493,1480.737898,20.49864428,510.2040816,5,219,,-1670.589957,3298.772363,3151.327855
45.08333333,0.227809719,21.6705115,-0.5,0,21,24,2.231172031,1522.897461,20.49864428,510.2040816,5,219,,-1874.94876,3485.460977,3397.846221
45.125,0.276496167,21.54662695,-0.3,0,21,24,2.408812709,1616.278255,20.49864428,510.2040816,5,219,,-2277.033347,3936.155985,3893.311602
45.16666667,0.651124349,21.59583462,0,0,21,24,3.090664568,2367.26316,20.49864428,510.2040816,5,219,,-4949.153211,7136.879482,7316.416371
45.20833333,0.634721793,21.73396601,0.1,0,21,24,3.049204789,2348.857111,20.49864428,510.2040816,5,219,,-4813.28924,7062.433702,7162.146351
45.25,0.255344664,21.72174264,0.3,0,21,24,2.347613193,1588.088779,20.49864428,510.2040816,5,219,,-2140.12939,3882.880275,3728.218169
45.29166667,0.259419121,21.59983769,0.4,0,15,30,2.379126215,1593.589749,20.49864428,510.2040816,5,219,,-2197.7614,3892.859381,3791.351149
45.33333333,0.300054104,21.41250358,0.4,0,15,30,2.512242956,1670.996781,20.49864428,510.2040816,0,0,,-2526.953111,4259.894595,4197.949891
45.375,0.695832138,21.44293178,0.4,0,15,30,3.147086931,2473.483297,20.49864428,510.2040816,0,0,,-5310.783662,7611.059984,7784.266959
45.41666667,0.685689405,21.59701471,0.5,0,15,30,3.11237534,2468.539698,20.49864428,510.2040816,0,0,,-5214.482384,7582.841278,7683.022082
45.45833333,0.300995097,21.63520665,0.6,0,15,30,2.496840804,1683.278049,20.49864428,510.2040816,0,0,,-2519.599268,4355.59659,4202.877317
45.5,0.28826445,21.5764118,0.7,0,15,30,2.479549428,1655.043456,20.49864428,510.2040816,0,0,,-2448.718599,4206.855775,4103.762054
45.54166667,0.307862733,21.53886742,1,0,15,30,2.563291989,1694.572549,20.49864428,510.2040816,0,0,,-2649.111691,4402.558413,4343.68424
45.58333333,0.653710861,21.6617096,1.3,0,15,30,3.167137824,2410.924911,20.49864428,510.2040816,0,0,,-5224.806565,7467.136052,7635.731476
45.625,0.612763467,21.8530956,1.4,0,15,30,3.103546307,2338.791073,20.49864428,510.2040816,0,0,,-4919.755325,7175.509357,7258.546398
45.66666667,0.215634801,21.84904393,1.6,0,15,30,2.267196307,1521.624966,20.49864428,510.2040816,0,0,,-1928.197539,3637.643099,3449.822505
45.70833333,0.216985358,21.70560948,1.7,0,15,30,2.29171925,1521.505694,20.49864428,510.2040816,0,0,,-1965.358194,3612.959973,3486.863888
45.75,0.264796839,21.5631338,1.6,0,15,30,2.469049639,1613.759533,20.49864428,510.2040816,0,0,,-2370.69286,4054.71195,3984.452393
45.79166667,0.645622065,21.54878479,1.6,0,15,30,3.18853747,2398.463093,20.49864428,510.2040816,0,0,,-5249.126349,7481.057994,7647.589442
45.83333333,0.65040507,21.66453552,1.5,0,21,24,3.152692796,2419.03056,20.49864428,510.2040816,5,219,,-5207.429661,7531.872746,7626.460221
45.875,0.278488159,21.71588292,1.5,0,21,24,2.481337841,1647.414048,20.49864428,510.2040816,5,219,,-2440.376768,4248.400058,4087.790816
45.91666667,0.261372361,21.59537099,1.5,0,21,24,2.440315011,1609.069111,20.49864428,510.2040816,5,219,,-2317.566393,4044.787453,3926.635504
45.95833333,0.301543003,21.48905707,1.5,0,21,24,2.576268051,1687.017511,20.49864428,510.2040816,5,219,,-2659.191804,4411.87457,4346.209315
46,0.670314312,21.5468731,1.6,0,21,24,3.205778124,2452.627698,20.49864428,510.2040816,5,219,,-5409.952522,7692.472951,7862.58022
46.04166667,0.6510423,21.69542153,1.5,0,21,24,3.148081869,2422.225941,20.49864428,510.2040816,5,219,,-5203.139626,7536.780036,7625.365567
46.08333333,0.268192825,21.7172353,2.2,0,21,24,2.486532978,1633.431915,20.49864428,510.2040816,5,219,,-2428.150407,4226.786476,4061.582322
46.125,0.260921566,21.63254787,2.7,0,21,24,2.505207975,1619.41506,20.49864428,510.2040816,5,219,,-2437.556464,4166.029191,4056.971524
46.16666667,0.289150711,21.54934717,2.8,0,21,24,2.614161252,1675.908031,20.49864428,510.2040816,5,219,,-2705.185805,4445.754708,4381.093836
46.20833333,0.650217611,21.62729755,2.8,0,21,24,3.2717525,2439.896155,20.49864428,510.2040816,5,219,,-5542.84019,7805.894879,7982.736345
46.25,0.62423415,21.81076864,3,0,21,24,3.226963739,2400.966983,20.49864428,510.2040816,5,219,,-5346.86641,7650.164945,7747.833393
46.29166667,0.229743787,21.82545122,3.3,0,21,24,2.406915259,1564.674617,20.49864428,510.2040816,5,219,,-2201.364593,3953.907148,3766.03921
46.33333333,0.224849594,21.72471385,3.8,0,21,24,2.428960926,1554.863366,20.49864428,510.2040816,5,219,,-2221.838996,3898.631054,3776.702362
46.375,0.258428716,21.64177294,4.1,0,21,24,2.584492617,1625.160372,20.49864428,510.2040816,5,219,,-2575.054611,4265.946096,4200.214983
46.41666667,0.619409019,21.77025939,4.6,0,21,24,3.370560986,2415.239127,20.49864428,510.2040816,5,219,,-5725.471648,7936.102357,8140.710775
46.45833333,0.576580202,22.10369847,5.1,90.60307933,21,24,3.319201068,2344.679554,20.49864428,510.2040816,5,219,,-5437.783326,7657.617409,7782.46288
46.5,0.132100511,22.74449217,6.1,283.4792939,21,24,2.05541688,1378.356459,20.49864428,510.2040816,5,219,,-1454.740673,2950.214473,2833.097132
